AdvNum,Parcel,Face Amount,Certificate Number,WinningBid,Bidder ID,Primary Name On Account
003710,205810130,86495.75,0,016.00,00000000,STRUCK TO COUNTY
003711,20581035D,1279.17,0,016.00,00000000,STRUCK TO COUNTY
003713,205860530,1298.13,0,016.00,00000000,STRUCK TO COUNTY
003717,20589039E,882.47,0,016.00,00000000,STRUCK TO COUNTY
003723,205957880,20.67,0,016.00,00000000,STRUCK TO COUNTY
003724,205957890,20.67,0,016.00,00000000,STRUCK TO COUNTY
003725,20626016D,263.04,0,016.00,00000000,STRUCK TO COUNTY
003750,208130290,25.97,0,016.00,00000000,STRUCK TO COUNTY
003752,208140070,535.37,0,016.00,00000000,STRUCK TO COUNTY
003753,208140260,1924.82,0,016.00,00000000,STRUCK TO COUNTY
003755,208150290,25.97,0,016.00,00000000,STRUCK TO COUNTY
003761,20818221A,24.85,0,016.00,00000000,STRUCK TO COUNTY
003777,20819210D,361.35,0,016.00,00000000,STRUCK TO COUNTY
003790,208200410,435.31,0,016.00,00000000,STRUCK TO COUNTY
003792,208200530,2108.03,0,016.00,00000000,STRUCK TO COUNTY
003794,20820068A,568.75,0,016.00,00000000,STRUCK TO COUNTY
003809,208240200,902.96,0,016.00,00000000,STRUCK TO COUNTY
003812,208240400,876.43,0,016.00,00000000,STRUCK TO COUNTY
003813,208240410,1087.4,0,016.00,00000000,STRUCK TO COUNTY
003819,20825031Q,563.33,0,016.00,00000000,STRUCK TO COUNTY
003834,20826296B,865.55,0,016.00,00000000,STRUCK TO COUNTY
003859,20831026B,16373.75,0,016.00,00000000,STRUCK TO COUNTY
003865,20832020D,17359.33,0,016.00,00000000,STRUCK TO COUNTY
003874,208330120,19334.92,0,016.00,00000000,STRUCK TO COUNTY
003875,208390100,5041.87,0,016.00,00000000,STRUCK TO COUNTY
003877,208400060,4703.78,0,016.00,00000000,STRUCK TO COUNTY
003883,208400870,3894.39,0,016.00,00000000,STRUCK TO COUNTY
003885,208400980,10518.85,0,016.00,00000000,STRUCK TO COUNTY
003893,208410190,21475.08,0,016.00,00000000,STRUCK TO COUNTY
003894,20841043K,263.18,0,016.00,00000000,STRUCK TO COUNTY
003895,208410660,563.33,0,016.00,00000000,STRUCK TO COUNTY
003901,20844007B,25.97,0,016.00,00000000,STRUCK TO COUNTY
003904,20846011C,17927.21,0,016.00,00000000,STRUCK TO COUNTY
003905,20846012B,286.1,0,016.00,00000000,STRUCK TO COUNTY
003911,20846027C,15644.66,0,016.00,00000000,STRUCK TO COUNTY
003912,20846028A,15644.66,0,016.00,00000000,STRUCK TO COUNTY
003913,20846030E,5543.9,0,016.00,00000000,STRUCK TO COUNTY
003914,20846031D,11214.65,0,016.00,00000000,STRUCK TO COUNTY
003915,20846085B,4154.34,0,016.00,00000000,STRUCK TO COUNTY
003921,20846116A,285.97,0,016.00,00000000,STRUCK TO COUNTY
003922,20846119G,6753.47,0,016.00,00000000,STRUCK TO COUNTY
003923,20846119H,7964.12,0,016.00,00000000,STRUCK TO COUNTY
003925,208461230,9842.31,0,016.00,00000000,STRUCK TO COUNTY
003928,208461390,5144.41,0,016.00,00000000,STRUCK TO COUNTY
003934,208540260,1836.05,0,016.00,00000000,STRUCK TO COUNTY
003937,20854044G,2017.54,0,016.00,00000000,STRUCK TO COUNTY
003939,20854078A,24.9,0,016.00,00000000,STRUCK TO COUNTY
003946,208541380,24.9,0,016.00,00000000,STRUCK TO COUNTY
003951,20855011C,140.61,0,016.00,00000000,STRUCK TO COUNTY
003961,20857002D,1504.47,0,016.00,00000000,STRUCK TO COUNTY
003966,20861010B,217.82,0,016.00,00000000,STRUCK TO COUNTY
003975,208660050,24.9,0,016.00,00000000,STRUCK TO COUNTY
003976,209020270,248.37,0,016.00,00000000,STRUCK TO COUNTY
003977,209020280,40.54,0,016.00,00000000,STRUCK TO COUNTY
003978,209020450,44.46,0,016.00,00000000,STRUCK TO COUNTY
003979,209020560,24.9,0,016.00,00000000,STRUCK TO COUNTY
003997,20907003E,24.9,0,016.00,00000000,STRUCK TO COUNTY
004001,20910059D,24.9,0,016.00,00000000,STRUCK TO COUNTY
004017,20923005A,89.49,0,016.00,00000000,STRUCK TO COUNTY
004018,20923010A,92.44,0,016.00,00000000,STRUCK TO COUNTY
004019,20923010C,90.12,0,016.00,00000000,STRUCK TO COUNTY
004020,20923071C,89.49,0,016.00,00000000,STRUCK TO COUNTY
004022,209231370,1740.01,0,016.00,00000000,STRUCK TO COUNTY
004023,209231420,194.98,0,016.00,00000000,STRUCK TO COUNTY
004025,209231510,115.51,0,016.00,00000000,STRUCK TO COUNTY
004026,209231520,115.51,0,016.00,00000000,STRUCK TO COUNTY
004027,209231550,16130.57,0,016.00,00000000,STRUCK TO COUNTY
004036,209232040,24.9,0,016.00,00000000,STRUCK TO COUNTY
004037,209232090,1609.99,0,016.00,00000000,STRUCK TO COUNTY
004040,209232250,1609.99,0,016.00,00000000,STRUCK TO COUNTY
004046,209232680,1004.74,0,016.00,00000000,STRUCK TO COUNTY
004047,209232690,464.83,0,016.00,00000000,STRUCK TO COUNTY
004085,21005001Q,909.53,0,016.00,00000000,STRUCK TO COUNTY
004086,21005001U,23615.57,0,016.00,00000000,STRUCK TO COUNTY
004088,21006013E,26.1,0,016.00,00000000,STRUCK TO COUNTY
004089,21007001J,21373.02,0,016.00,00000000,STRUCK TO COUNTY
004090,21007002G,22708.4,0,016.00,00000000,STRUCK TO COUNTY
004092,210070510,2835.91,0,016.00,00000000,STRUCK TO COUNTY
004108,210155260,37.41,0,016.00,00002898,
004109,21017025C,290.8,0,016.00,00000000,STRUCK TO COUNTY
004114,21018012P,540.24,0,016.00,00000000,STRUCK TO COUNTY
004115,21018016H,2041.38,0,016.00,00000000,STRUCK TO COUNTY
004135,21019016D,450.38,0,016.00,00000000,STRUCK TO COUNTY
004144,210230270,798.32,0,016.00,00000000,STRUCK TO COUNTY
004146,21023039A,4356.26,0,016.00,00000000,STRUCK TO COUNTY
004180,210345290,25.92,0,016.00,00000000,STRUCK TO COUNTY
004181,210345330,25.92,0,016.00,00000000,STRUCK TO COUNTY
004182,210345400,25.92,0,016.00,00000000,STRUCK TO COUNTY
004209,211080080,8678.91,0,016.00,00000000,STRUCK TO COUNTY
004210,21108014D,198.85,0,016.00,00000000,STRUCK TO COUNTY
004214,211080470,19874.4,0,016.00,00000000,STRUCK TO COUNTY
004215,21109001A,570.33,0,016.00,00000000,STRUCK TO COUNTY
004217,211110030,627.31,0,016.00,00000000,STRUCK TO COUNTY
004220,211255010,658.25,0,016.00,00000000,STRUCK TO COUNTY
004221,211255020,1785.94,0,016.00,00000000,STRUCK TO COUNTY
004222,211255030,612.17,0,016.00,00000000,STRUCK TO COUNTY
004223,21125504A,482.5,0,016.00,00000000,STRUCK TO COUNTY
004224,21125504B,447.08,0,016.00,00000000,STRUCK TO COUNTY
004225,21125504C,447.08,0,016.00,00000000,STRUCK TO COUNTY
004226,211255050,1785.94,0,016.00,00000000,STRUCK TO COUNTY
004227,211255060,495.39,0,016.00,00000000,STRUCK TO COUNTY
004228,211255070,1785.94,0,016.00,00000000,STRUCK TO COUNTY
004229,211255100,658.25,0,016.00,00000000,STRUCK TO COUNTY
004230,211265010,1273.03,0,016.00,00000000,STRUCK TO COUNTY
004231,21126501A,395.59,0,016.00,00000000,STRUCK TO COUNTY
004232,211265020,338.06,0,016.00,00000000,STRUCK TO COUNTY
004233,211265040,582.05,0,016.00,00000000,STRUCK TO COUNTY
004241,21131215A,672.4,0,016.00,00000000,STRUCK TO COUNTY
004243,21131225A,611.92,0,016.00,00000000,STRUCK TO COUNTY
004244,21131245A,611.92,0,016.00,00000000,STRUCK TO COUNTY
004245,21131267C,611.92,0,016.00,00000000,STRUCK TO COUNTY
004248,21131303D,139.37,0,016.00,00000000,STRUCK TO COUNTY
004254,21133014H,24.9,0,016.00,00000000,STRUCK TO COUNTY
004263,211350930,5747.42,0,016.00,00000000,STRUCK TO COUNTY
004264,211350940,5747.42,0,016.00,00000000,STRUCK TO COUNTY
004271,212150140,2139.42,0,016.00,00000000,STRUCK TO COUNTY
004295,21223678B,29237.93,0,016.00,00000000,STRUCK TO COUNTY
004307,212310330,330.68,0,016.00,00000000,STRUCK TO COUNTY
004309,21231038A,330.68,0,016.00,00000000,STRUCK TO COUNTY
004311,21231056H,114.86,0,016.00,00000000,STRUCK TO COUNTY
004320,21234500C,258.78,0,016.00,00000000,STRUCK TO COUNTY
004321,21234527D,100.38,0,016.00,00000000,STRUCK TO COUNTY
004322,21234527F,100.38,0,016.00,00000000,STRUCK TO COUNTY
004323,21234527G,100.38,0,016.00,00000000,STRUCK TO COUNTY
004324,21234527H,100.38,0,016.00,00000000,STRUCK TO COUNTY
004325,21234527K,100.38,0,016.00,00000000,STRUCK TO COUNTY
004326,212345280,100.38,0,016.00,00000000,STRUCK TO COUNTY
004327,212345290,100.38,0,016.00,00000000,STRUCK TO COUNTY
004328,212345460,1876.03,0,016.00,00000000,STRUCK TO COUNTY
004329,212345480,330.68,0,016.00,00000000,STRUCK TO COUNTY
004330,212345490,540.24,0,016.00,00000000,STRUCK TO COUNTY
004331,212345500,330.68,0,016.00,00000000,STRUCK TO COUNTY
004332,212345510,330.68,0,016.00,00000000,STRUCK TO COUNTY
004334,21235079Q,1561.08,0,016.00,00000000,STRUCK TO COUNTY
004340,212370950,252.32,0,016.00,00000000,STRUCK TO COUNTY
004355,212375520,727.65,0,016.00,00000000,STRUCK TO COUNTY
004359,212381940,2694.46,0,016.00,00000000,STRUCK TO COUNTY
004361,212382030,354.91,0,016.00,00000000,STRUCK TO COUNTY
004362,212382050,681.5,0,016.00,00000000,STRUCK TO COUNTY
004378,212400350,872.95,0,016.00,00000000,STRUCK TO COUNTY
004382,212401030,2699.07,0,016.00,00000000,STRUCK TO COUNTY
004392,212432450,166.54,0,016.00,00000000,STRUCK TO COUNTY
004393,212432460,166.54,0,016.00,05001931,ANGEL GONZALES-MORENO
004394,212432480,166.54,0,016.00,00000000,STRUCK TO COUNTY
004395,21243249A,270.9,0,016.00,00000000,STRUCK TO COUNTY
004396,212432500,421.26,0,016.00,00000000,STRUCK TO COUNTY
004412,21248032B,727.65,0,016.00,00000000,STRUCK TO COUNTY
004418,21251166B,492.49,0,016.00,00000000,STRUCK TO COUNTY
004419,21251167B,26969.4,0,016.00,00000000,STRUCK TO COUNTY
004420,21251177B,450.38,0,016.00,00000000,STRUCK TO COUNTY
004422,21251213B,24695.54,0,016.00,00000000,STRUCK TO COUNTY
004427,213011780,320.88,0,016.00,00000000,STRUCK TO COUNTY
004428,21301179A,627.31,0,016.00,00000000,STRUCK TO COUNTY
004441,213033530,86.77,0,016.00,00000000,STRUCK TO COUNTY
004446,21305003D,32.37,0,016.00,00000000,STRUCK TO COUNTY
004447,21306005Q,56.15,0,016.00,00000000,STRUCK TO COUNTY
004451,21309020J,25.85,0,016.00,00000000,STRUCK TO COUNTY
004457,21311080G,91.58,0,016.00,00000000,STRUCK TO COUNTY
004459,213121070,434.71,0,016.00,00000000,STRUCK TO COUNTY
004460,213121120,284.54,0,016.00,00000000,STRUCK TO COUNTY
004461,213121180,752.46,0,016.00,00000000,STRUCK TO COUNTY
004463,21312123A,569.64,0,016.00,00000000,STRUCK TO COUNTY
004464,21312123B,473.55,0,016.00,00000000,STRUCK TO COUNTY
004466,213121520,627.31,0,016.00,00000000,STRUCK TO COUNTY
004467,21312159A,627.31,0,016.00,00000000,STRUCK TO COUNTY
004469,21312168A,791.11,0,016.00,00000000,STRUCK TO COUNTY
004470,213121700,752.46,0,016.00,00000000,STRUCK TO COUNTY
004471,21312171A,669,0,016.00,00000000,STRUCK TO COUNTY
004473,213121760,357.98,0,016.00,00000000,STRUCK TO COUNTY
004474,21312178D,627.31,0,016.00,00000000,STRUCK TO COUNTY
004475,213121810,752.46,0,016.00,00000000,STRUCK TO COUNTY
004476,213121880,752.46,0,016.00,00000000,STRUCK TO COUNTY
004480,21312278A,3259.49,0,016.00,00000000,STRUCK TO COUNTY
004481,21312278J,296.4,0,016.00,00000000,STRUCK TO COUNTY
004482,21312282A,3793.95,0,016.00,00000000,STRUCK TO COUNTY
004483,21312284A,728.19,0,016.00,00000000,STRUCK TO COUNTY
004485,21312291C,20.18,0,016.00,00000000,STRUCK TO COUNTY
004487,213130260,21563.8,0,016.00,00000000,STRUCK TO COUNTY
004493,21313061C,1421.96,0,016.00,00000000,STRUCK TO COUNTY
004499,213190120,627.31,0,016.00,00000000,STRUCK TO COUNTY
004500,21319022B,752.46,0,016.00,00000000,STRUCK TO COUNTY
004511,213221730,212.07,0,016.00,00000000,STRUCK TO COUNTY
004521,21407003S,373.19,0,016.00,00000000,STRUCK TO COUNTY
004522,21407503C,779.66,0,016.00,00000000,STRUCK TO COUNTY
004524,21419129B,304.75,0,016.00,00000000,STRUCK TO COUNTY
004525,21420016A,236.2,0,016.00,00000000,STRUCK TO COUNTY
004526,21420016C,630.77,0,016.00,00000000,STRUCK TO COUNTY
004527,21420016D,304.75,0,016.00,00000000,STRUCK TO COUNTY
004530,214250980,523.15,0,016.00,00000000,STRUCK TO COUNTY
004534,21434021F,29,0,016.00,00000000,STRUCK TO COUNTY
004536,21435007D,712.61,0,016.00,00000000,STRUCK TO COUNTY
004539,214380090,1715.66,0,016.00,00000000,STRUCK TO COUNTY
004540,214380160,591.04,0,016.00,00000000,STRUCK TO COUNTY
004542,21439017C,164.64,0,016.00,00000000,STRUCK TO COUNTY
004545,214470510,359.54,0,016.00,00000000,STRUCK TO COUNTY
004547,214550200,418.56,0,016.00,00000000,STRUCK TO COUNTY
004549,214550570,25.51,0,016.00,00000000,STRUCK TO COUNTY
004555,21520071A,1081.25,0,016.00,00000000,STRUCK TO COUNTY
004556,21520080C,362.62,0,016.00,00000000,STRUCK TO COUNTY
004578,21538022E,719.9,0,016.00,00000000,STRUCK TO COUNTY
004582,21540020J,142.44,0,016.00,00000000,STRUCK TO COUNTY
004587,21542060C,248.14,0,016.00,00000000,STRUCK TO COUNTY
004588,21542081R,2046.22,0,016.00,00000000,STRUCK TO COUNTY
004589,21542081T,508.84,0,016.00,00000000,STRUCK TO COUNTY
004591,215430660,25.85,0,016.00,00000000,STRUCK TO COUNTY
004598,216070150,26.58,0,016.00,00000000,STRUCK TO COUNTY
004599,21609004S,779.66,0,016.00,00000000,STRUCK TO COUNTY
004606,216131070,188.05,0,016.00,00000000,STRUCK TO COUNTY
004607,216140170,25.85,0,016.00,00000000,STRUCK TO COUNTY
004608,216140180,784.51,0,016.00,00000000,STRUCK TO COUNTY
004611,21615064B,627.31,0,016.00,00000000,STRUCK TO COUNTY
004613,21619540A,25.84,0,016.00,00000000,STRUCK TO COUNTY
004619,21624005D,254.73,0,016.00,00000000,STRUCK TO COUNTY
004622,21627007L,74.16,0,016.00,00000000,STRUCK TO COUNTY
004623,216270240,42.48,0,016.00,00000000,STRUCK TO COUNTY
004625,21636015E,46.16,0,016.00,00000000,STRUCK TO COUNTY
004630,21706001A,1286.33,0,016.00,00000000,STRUCK TO COUNTY
004634,21724001L,275.25,0,016.00,00000000,STRUCK TO COUNTY
004635,21727002E,2586.42,0,016.00,00000000,STRUCK TO COUNTY
004648,21735159B,74.84,0,016.00,00000000,STRUCK TO COUNTY
004649,21737004B,25.1,0,016.00,00000000,STRUCK TO COUNTY
004651,21740019A,228.14,0,016.00,00000000,STRUCK TO COUNTY
004652,217404910,1214.61,0,016.00,00000000,STRUCK TO COUNTY
004668,217547950,309.91,0,016.00,00000000,STRUCK TO COUNTY
004674,218195710,185.66,0,016.00,00000000,STRUCK TO COUNTY
004690,218443000,290,0,016.00,00000000,STRUCK TO COUNTY
004692,218444160,18.7,0,016.00,00000000,STRUCK TO COUNTY
004693,218444170,18.7,0,016.00,05001977,JULIE A. BRYANT
004709,219130210,24.26,0,016.00,00000000,STRUCK TO COUNTY
004712,21919117A,373.72,0,016.00,00000000,STRUCK TO COUNTY
004716,21920914K,143.31,0,016.00,00000000,STRUCK TO COUNTY
004717,21920914N,143.31,0,016.00,00000000,STRUCK TO COUNTY
004718,219209170,28.84,0,016.00,00000000,STRUCK TO COUNTY
004722,219219070,23.37,0,016.00,00000000,STRUCK TO COUNTY
004725,219233390,19.83,0,016.00,00000000,STRUCK TO COUNTY
004726,219233400,19.83,0,016.00,00000000,STRUCK TO COUNTY
004728,21931012C,338.06,0,016.00,00000000,STRUCK TO COUNTY
004729,21932008D,18.42,0,016.00,00000000,STRUCK TO COUNTY
004733,219400310,617.76,0,016.00,00000000,STRUCK TO COUNTY
004734,219400320,617.76,0,016.00,00000000,STRUCK TO COUNTY
004736,21945003L,4976.97,0,016.00,00000000,STRUCK TO COUNTY
004740,219544610,28.2,0,016.00,00000000,STRUCK TO COUNTY
004743,22004009D,23302.62,0,016.00,00000000,STRUCK TO COUNTY
004744,22004012A,187738.17,0,016.00,00000000,STRUCK TO COUNTY
004745,22004012B,9004.57,0,016.00,00000000,STRUCK TO COUNTY
004747,22004098H,260.97,0,016.00,00000000,STRUCK TO COUNTY
004748,22004098J,291.96,0,016.00,00000000,STRUCK TO COUNTY
004749,220057240,909.67,0,016.00,00000000,STRUCK TO COUNTY
004751,220060660,24.26,0,016.00,00000000,STRUCK TO COUNTY
004754,220062590,23.37,0,016.00,00000000,STRUCK TO COUNTY
004755,220062600,23.37,0,016.00,00000000,STRUCK TO COUNTY
004757,220071070,19.83,0,016.00,00000000,STRUCK TO COUNTY
004758,220071080,19.83,0,016.00,00000000,STRUCK TO COUNTY
004759,220071090,19.83,0,016.00,00000000,STRUCK TO COUNTY
004760,22007110A,19.83,0,016.00,00000000,STRUCK TO COUNTY
004761,22007110B,19.83,0,016.00,00000000,STRUCK TO COUNTY
004767,220084110,195.1,0,016.00,00000000,STRUCK TO COUNTY
004769,220084190,195.1,0,016.00,00000000,STRUCK TO COUNTY
004772,220130030,407.9,0,016.00,00000000,STRUCK TO COUNTY
004774,22013012T,192.01,0,016.00,00000000,STRUCK TO COUNTY
004775,22013012U,192.01,0,016.00,00000000,STRUCK TO COUNTY
004777,220130810,24.26,0,016.00,00000000,STRUCK TO COUNTY
004778,220130820,103.44,0,016.00,00000000,STRUCK TO COUNTY
004779,220130910,152.71,0,016.00,00000000,STRUCK TO COUNTY
004780,22019130B,478.53,0,016.00,00000000,STRUCK TO COUNTY
004781,22020026A,157.75,0,016.00,00000000,STRUCK TO COUNTY
004800,22106006A,22.17,0,016.00,00000000,STRUCK TO COUNTY
004807,221113350,288.21,0,016.00,00000000,STRUCK TO COUNTY
004808,221113360,288.21,0,016.00,00000000,STRUCK TO COUNTY
004809,221114730,242.38,0,016.00,00000000,STRUCK TO COUNTY
004811,221114750,242.38,0,016.00,00000000,STRUCK TO COUNTY
004815,22113005D,25.1,0,016.00,00000000,STRUCK TO COUNTY
004823,221181370,3067.34,0,016.00,00000000,STRUCK TO COUNTY
004825,221186100,20.39,0,016.00,00000000,STRUCK TO COUNTY
004826,22121001B,55.33,0,016.00,00000000,STRUCK TO COUNTY
004827,22121130E,528.84,0,016.00,00000000,STRUCK TO COUNTY
004847,222020410,24.26,0,016.00,00000000,STRUCK TO COUNTY
004848,222020640,24.26,0,016.00,00000000,STRUCK TO COUNTY
004860,22210068B,558.67,0,016.00,00000000,STRUCK TO COUNTY
004864,222120650,676.78,0,016.00,00000000,STRUCK TO COUNTY
004869,222140230,103.44,0,016.00,00000000,STRUCK TO COUNTY
004890,22228081C,306.57,0,016.00,00000000,STRUCK TO COUNTY
004893,22231006A,676.78,0,016.00,00000000,STRUCK TO COUNTY
004898,222330270,558.67,0,016.00,00000000,STRUCK TO COUNTY
004899,222330310,389.55,0,016.00,00000000,STRUCK TO COUNTY
004901,222370350,676.78,0,016.00,00000000,STRUCK TO COUNTY
004902,22237045B,676.78,0,016.00,00000000,STRUCK TO COUNTY
004905,222380470,89173.96,0,016.00,00000000,STRUCK TO COUNTY
004908,222430150,24.26,0,016.00,00000000,STRUCK TO COUNTY
004909,22243019B,4160.1,0,016.00,00000000,STRUCK TO COUNTY
004910,22243021A,4160.61,0,016.00,00000000,STRUCK TO COUNTY
004911,22249009E,143.31,0,016.00,00000000,STRUCK TO COUNTY
004921,22305002E,158.11,0,016.00,00000000,STRUCK TO COUNTY
004928,22403169E,1103.88,0,016.00,00000000,STRUCK TO COUNTY
004930,224032750,19.83,0,016.00,00000000,STRUCK TO COUNTY
004931,224032760,19.83,0,016.00,00000000,STRUCK TO COUNTY
004932,224041850,19.83,0,016.00,00000000,STRUCK TO COUNTY
004935,224046580,392.2,0,016.00,00000000,STRUCK TO COUNTY
004937,224047200,19.83,0,016.00,00000000,STRUCK TO COUNTY
004939,224060480,19.83,0,016.00,00000000,STRUCK TO COUNTY
004940,224062090,160.89,0,016.00,00000000,STRUCK TO COUNTY
004941,224063300,19.83,0,016.00,00000000,STRUCK TO COUNTY
004942,224063310,392.2,0,016.00,00000000,STRUCK TO COUNTY
004949,22409009B,43.37,0,016.00,00000000,STRUCK TO COUNTY
004954,224170230,411.1,0,016.00,00000000,STRUCK TO COUNTY
004956,22419028C,24.56,0,016.00,00000000,STRUCK TO COUNTY
004961,224240350,19.83,0,016.00,00000000,STRUCK TO COUNTY
004962,224240360,19.83,0,016.00,00000000,STRUCK TO COUNTY
004963,224240370,19.83,0,016.00,00000000,STRUCK TO COUNTY
004965,224241540,19.83,0,016.00,00000000,STRUCK TO COUNTY
004974,22428156J,24.26,0,016.00,00000000,STRUCK TO COUNTY
004976,22429030C,6941.23,0,016.00,00000000,STRUCK TO COUNTY
004979,224303640,37.56,0,016.00,00000000,STRUCK TO COUNTY
004980,22430365B,478.16,0,016.00,00000000,STRUCK TO COUNTY
004983,224332610,30.82,0,016.00,00002898,
004989,22437005D,316.59,0,016.00,00000000,STRUCK TO COUNTY
004999,22444048E,83.44,0,016.00,00000000,STRUCK TO COUNTY
005002,22445164A,545.99,0,016.00,00000000,STRUCK TO COUNTY
005004,22445620B,907.87,0,016.00,00000000,STRUCK TO COUNTY
005012,224492550,19.83,0,016.00,00000000,STRUCK TO COUNTY
005013,22502002H,238.52,0,016.00,00000000,STRUCK TO COUNTY
005014,22502031A,649.79,0,016.00,00000000,STRUCK TO COUNTY
005020,22503492B,20.01,0,016.00,00000000,STRUCK TO COUNTY
005022,22504014J,151.54,0,016.00,00000000,STRUCK TO COUNTY
005023,225045010,482.36,0,016.00,00000000,STRUCK TO COUNTY
005026,22505383A,12446.49,0,016.00,00000000,STRUCK TO COUNTY
005027,22505384A,270.72,0,016.00,00000000,STRUCK TO COUNTY
005028,225053850,270.72,0,016.00,00000000,STRUCK TO COUNTY
005030,225054450,24.26,0,016.00,00000000,STRUCK TO COUNTY
005031,225054460,153.57,0,016.00,00000000,STRUCK TO COUNTY
005039,22511160B,1600.52,0,016.00,00000000,STRUCK TO COUNTY
005040,225112310,19.83,0,016.00,00000000,STRUCK TO COUNTY
005041,225112320,19.83,0,016.00,00000000,STRUCK TO COUNTY
005044,225141870,3960.96,0,016.00,00000000,STRUCK TO COUNTY
005056,225210020,24.26,0,016.00,00000000,STRUCK TO COUNTY
005057,22523100C,343.9,0,016.00,00000000,STRUCK TO COUNTY
005062,225261250,19.83,0,016.00,00000000,STRUCK TO COUNTY
005063,225261260,19.83,0,016.00,00000000,STRUCK TO COUNTY
005068,22531268B,20.01,0,016.00,00000000,STRUCK TO COUNTY
005071,22532228A,47.63,0,016.00,00000000,STRUCK TO COUNTY
005074,22533065B,780.18,0,016.00,00000000,STRUCK TO COUNTY
005080,225348540,380.1,0,016.00,00000000,STRUCK TO COUNTY
005089,22538407A,25.1,0,016.00,00000000,STRUCK TO COUNTY
005096,225410120,879.5,0,016.00,00000000,STRUCK TO COUNTY
005098,22542057B,262.15,0,016.00,00000000,STRUCK TO COUNTY
005103,225430170,24796.58,0,016.00,00000000,STRUCK TO COUNTY
005106,225444390,20.2,0,016.00,00000000,STRUCK TO COUNTY
005107,225444400,20.2,0,016.00,00000000,STRUCK TO COUNTY
005120,225490540,699.98,0,016.00,00000000,STRUCK TO COUNTY
005130,225512590,14480.23,0,016.00,00000000,STRUCK TO COUNTY
005143,22611845A,39344.59,0,016.00,00000000,STRUCK TO COUNTY
005152,22625009P,13452.43,0,016.00,00000000,STRUCK TO COUNTY
005153,22625009R,25.1,0,016.00,00000000,STRUCK TO COUNTY
005154,22628013B,25.1,0,016.00,00000000,STRUCK TO COUNTY
005158,226304160,408.35,0,016.00,00000000,STRUCK TO COUNTY
005159,22632012D,672.16,0,016.00,00000000,STRUCK TO COUNTY
005162,22635003E,23.8,0,016.00,00000000,STRUCK TO COUNTY
005164,30119013H,24.9,0,016.00,00000000,STRUCK TO COUNTY
005165,30119014C,73890.47,0,016.00,00000000,STRUCK TO COUNTY
005167,30119077C,5390.37,0,016.00,00000000,STRUCK TO COUNTY
005173,301191170,17706.29,0,016.00,00000000,STRUCK TO COUNTY
005189,301260290,81.44,0,016.00,00000000,STRUCK TO COUNTY
005191,301280030,599.44,0,016.00,00000000,STRUCK TO COUNTY
005201,30131004A,6798.18,0,016.00,00000000,STRUCK TO COUNTY
005205,30132004A,24.9,0,016.00,00000000,STRUCK TO COUNTY
005207,30133003G,500.36,0,016.00,00000000,STRUCK TO COUNTY
005218,301580270,263.94,0,016.00,00000000,STRUCK TO COUNTY
005220,301580450,14000.88,0,016.00,00000000,STRUCK TO COUNTY
005221,301580460,14000.88,0,016.00,00000000,STRUCK TO COUNTY
005222,301580470,14000.88,0,016.00,00000000,STRUCK TO COUNTY
005223,301580770,9356.9,0,016.00,00000000,STRUCK TO COUNTY
005224,301580780,5765.63,0,016.00,00000000,STRUCK TO COUNTY
005227,301581740,202.63,0,016.00,00000000,STRUCK TO COUNTY
005228,301581820,5665.71,0,016.00,00000000,STRUCK TO COUNTY
005229,301581830,5665.71,0,016.00,00000000,STRUCK TO COUNTY
005230,301581840,5665.71,0,016.00,00000000,STRUCK TO COUNTY
005231,301581920,3613.6,0,016.00,00000000,STRUCK TO COUNTY
005234,301582010,111.9,0,016.00,00000000,STRUCK TO COUNTY
005236,301582080,7559.72,0,016.00,00000000,STRUCK TO COUNTY
005239,301582110,5765.75,0,016.00,00000000,STRUCK TO COUNTY
005240,301582120,5765.75,0,016.00,00000000,STRUCK TO COUNTY
005241,301582140,13862.76,0,016.00,00000000,STRUCK TO COUNTY
005242,301582150,12426.91,0,016.00,00000000,STRUCK TO COUNTY
005243,301582170,12871.67,0,016.00,00000000,STRUCK TO COUNTY
005244,301582180,12871.67,0,016.00,00000000,STRUCK TO COUNTY
005245,301582200,6192.83,0,016.00,00000000,STRUCK TO COUNTY
005246,301582220,339.09,0,016.00,00000000,STRUCK TO COUNTY
005247,301590210,10868.71,0,016.00,00000000,STRUCK TO COUNTY
005248,301590220,2459.42,0,016.00,00000000,STRUCK TO COUNTY
005249,301590240,5131.61,0,016.00,00000000,STRUCK TO COUNTY
005251,301590310,8812.36,0,016.00,00000000,STRUCK TO COUNTY
005252,301590320,8812.36,0,016.00,00000000,STRUCK TO COUNTY
005253,301590330,9044.57,0,016.00,00000000,STRUCK TO COUNTY
005254,301590340,193.64,0,016.00,00000000,STRUCK TO COUNTY
005255,301590410,10002.11,0,016.00,00000000,STRUCK TO COUNTY
005256,301590470,8812.36,0,016.00,00000000,STRUCK TO COUNTY
005257,301590530,193.64,0,016.00,00000000,STRUCK TO COUNTY
005258,301590560,5131.61,0,016.00,00000000,STRUCK TO COUNTY
005259,301590620,2459.42,0,016.00,00000000,STRUCK TO COUNTY
005260,301590630,8812.36,0,016.00,00000000,STRUCK TO COUNTY
005261,301590650,8302.32,0,016.00,00000000,STRUCK TO COUNTY
005263,301590740,215.73,0,016.00,00000000,STRUCK TO COUNTY
